1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,19890203.3,1.207572356,1.205513581
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,21548502.9,1.207572356,1.205513581
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,19892886.7,1.207453902,1.205436723
1.61098E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,19892886.7,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,19892886.7,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19894228.4,1.207291105,1.205404207
1.61098E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19895570.1,1.20707351,1.20542649
1.61098E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,19894228.4,1.207291105,1.205404207
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,18237270.5,1.207291105,1.205404207
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,18237270.5,1.207291105,1.205404207
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,18237270.5,1.207291105,1.205404207
1.61096E+12,20000000,,20000000,1.207,,1.207,0.000395039,,16569579,,16569579,16577629.2,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,16576287.5,1.207572356,1.205513581
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,16576287.5,1.207572356,1.205513581
1.61096E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,16574945.8,1.207649214,1.205632036
1.61098E+12,,5000000,5000000,,1.207,1.207,,0,,4142394.8,4142394.8,15330885.68,1.20768173,1.205794832
1.61098E+12,,15000000,15000000,,1.207,1.207,,0,,12427184,12427184,14915304.48,1.207659447,1.206012428
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0,0,16569579,16569579,33139158,16572262.38,1.207659447,1.206012428
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,16573604.08,1.20768173,1.205794832
